RegionCode,RegionOperatorCode,ServiceCode,LineName,Description,StartDate
NW,2578,NW_06_2578_898_1,898,WOOLFALLHEATH-KNOWSLEYINDUSTRIALPARK-WOOLFA,22/01/2017
NW,2515,NW_06_2515_31A_1,31A,KENNESSEEGREEN-LYDIATE-KENNESSEEGREEN,23/04/2017
NW,2515,NW_06_2515_32_1,32,KENNESSEEGREEN-MAGHULL-KENNESSEEGREEN,23/04/2017
NW,2515,NW_06_2515_715_1,715,KEW-SOUTHPORT-HILLSIDE,01/01/2016
NW,2527,NW_06_2527_174_1,174,HESWALL-HESWALL-HESWALL,01/01/2016
NW,2527,NW_06_2527_181_1,181,HESWALL-PENSBY-ARROWEPARK,01/01/2016
NW,2578,NW_06_2578_106_1,106,LISCARD-WALLASEY-LISCARD,03/09/2017
NW,2578,NW_06_2578_153_1,153,STHELENS-ECCLESTON-STHELENS,23/04/2017
NW,2578,NW_06_2578_188_1,188,HALEWOOD-HALEWOOD-BELLEVALE,01/01/2016
NW,2578,NW_06_2578_248_1,248,HUYTON-PRESCOT-HUYTON,04/09/2016
NW,2578,NW_06_2578_38A_1,38A,STHELENS-RAINFORDJUNCTION-STHELENS,03/09/2017
NW,2578,NW_06_2578_898_2,898,WOOLFALLHEATH-KNOWSLEYINDUSTRIALPARK-WOOLFA,22/01/2017
NW,2581,NW_06_2581_751_1,751,ECCLESTON-THATTOHEATH-RAINHILL,01/01/2016
NW,2582,NW_06_2582_3A_1,3A,SPEKE-HALEWOOD-HUYTONQUARRY,23/07/2017
NW,2582,NW_06_2582_3B_1,3B,SPEKE-HALEWOOD-HUYTONQUARRY,23/07/2017
NW,2604,NW_06_2604_722_1,722,MAGHULL-MELLING-TOWERHILL,24/04/2016
NW,2604,NW_06_2604_LFC_1,LFC,WALTON-WALTON-SANDHILLS,01/01/2016
NW,2605,NW_06_2605_19_2,19,KNOWSLEYINDUSTRIALPARK-WALTON-LIVERPOOL,03/09/2017
NW,2605,NW_06_2605_217_1,217,HALEWOOD-KNOWSLEY-KIRKBY,24/07/2016
NW,2605,NW_06_2605_224_1,224,POULTON-SOMERVILLE-LISCARD,25/04/2016
NW,2605,NW_06_2605_227_1,227,LISCARD-UPTON-PRENTON,25/04/2016
NW,2605,NW_06_2605_41A_1,41A,ARROWEPARK-BIRKENHEAD-EASTHAMRAKE,23/07/2017
NW,2605,NW_06_2605_42_1,42,WOODCHURCH-BIRKENHEAD-BROMBOROUGH,23/07/2017
NW,2605,NW_06_2605_607_1,607,BARNSTON-HESWALL-UPTON,22/01/2017
NW,2605,NW_06_2605_627_1,627,OXTON-ROCKFERRY-BEBINGTON,01/01/2016
NW,2605,NW_06_2605_719_1,719,BROWNEDGE-SUTTON-PARR,22/01/2017
NW,2605,NW_06_2605_746_1,746,SOUTHPORT-SOUTHPORT-HIGHPARK,01/01/2016
NW,2608,NW_06_2608_608_1,608,WOODCHURCH-OXTON-BIDSTON,01/01/2016
NW,2608,NW_06_2608_637_1,637,LEASOWE-MORETON-HOYLAKE,01/01/2016
NW,2625,NW_06_2625_20A_1,20A,PALACEFIELDS-WESTONPOINT-PALACEFIELDS,01/01/2016
NW,2898,NW_06_2898_782_1,782,HAYDOCK-BILLINGE-MUNCASTER,01/01/2016
NW,ACY,NW_02_ACY_1_2,1,Chester-RhuddlanRoad-BlaconParade-Chester,03/09/2017
NW,ACY,NW_02_ACY_12_1,12,Chester-Queensferry-FforddLlanarth,09/04/2017
NW,ACY,NW_02_ACY_4_1,4,Chester-Hawarden-Buckley-Mold,05/06/2017
NW,ACY,NW_02_ACY_4_2,4,Chester-Hawarden-Buckley-Mold,29/10/2017
NW,ACY,NW_02_ACY_X4_2,X4,Chester-BusinessPark-Broughton-Mold,29/10/2017
NW,AM,NW_02_AM_487_1,487,Liverpool-Neston-Parkgate,03/09/2017
NW,ANW,NW_01_ANW_4_1,4,Macclesfield-UptonPrioryCircular,18/06/2017
NW,AOL,NW_05_AOL_742_1,742,INGLEWHITE-BIRCHGREEN-OURLADYQUEENOFPEACE,07/03/2016
NW,AOL,NW_05_AOL_753_1,753,MellingMount-Ormskirk,06/09/2017
NW,AOL,NW_05_AOL_769_1,769,DIGMOOR-TANHOUSE-LATHOMHS,06/06/2015
NW,ARC,NW_05_ARC_581_1,581,CogieHill-LancasterRipleyStThomasCEHS,09/01/2017
NW,ARM,NW_05_ARM_310_1,310,SKELMERSDALE-LIVERPOOL,23/07/2017
NW,ARM,NW_05_ARM_375_1,375,WIGAN-SOUTHPORT,30/07/2017
NW,AVA,NW_05_AVA_109A_1,109A,CHORLEY-CHORLEY,02/04/2017
NW,BC,NW_01_BC_P1_1,P1,Middlewood-Poynton-HazelGrove,24/10/2016
NW,BLA,NW_05_BLA_2C_1,2C,KNOTTEND-BLACKPOOL,02/04/2017
NW,BLA,NW_05_BLA_649_1,649,HALFWAYHOUSE-STMARYS,01/09/2010
NW,BLA,NW_05_BLA_TRAM_1,TRAM,STARRGATE-FLEETWOOD,03/09/2017
NW,BLP,NW_05_BLP_12C_1,12C,BLACKBURN-BLACKBURN,22/05/2017
NW,BPT,NW_04_BPT_ZAP_1,ZAP,Leeds-AinleyTop-Chadderton-Manchester,05/11/2017
NW,BPT,NW_05_BPT_888_1,888,Hapton-Huncoat-BillingtonStAugustinesHS,14/04/2014
NW,BPT,NW_05_BPT_9_1,9,BURNLEY-ACCRINGTON,03/09/2017
NW,BPT,NW_05_BPT_V2_1,V2,Colne-ClitheroeRoyalGrammarSchool,03/09/2017
NW,BR,NW_03_BR_BR2_1,BR2,Laversdale-Carlisle,21/11/2016
NW,BTL,NW_05_BTL_625_1,625,LONGRIDGE-BILLINGTONSTAUGUSTINESRCHS,21/07/2017
NW,BTL,NW_05_BTL_637_1,637,"Clitheroe-Billington,StAugustine's",09/01/2017
NW,BTL,NW_05_BTL_8_1,8,NELSON-NELSON,04/04/2016
NW,BTL,NW_05_BTL_891_2,891,SIMONSTONE-CLITHEROERIBBLESDALECHS,05/09/2014
NW,BTL,NW_05_BTL_895_1,895,HARLESYKE-BURNLEY-ACCRINGTONSTCHRISTOPHERS,03/10/2016
NW,AVA,NW_05_AVA_765_1,765,APPLEYBRIDGE-CROSTONBISHOPRAWSTORNE,05/09/2014
NW,BC,NW_01_BC_14_1,14,Macclesfield-SuttonLaneEnds-Langley,18/06/2017
NW,BC,NW_01_BC_199_1,199,Buxton-Disley-Stockport-Airport(Skyline),04/09/2016
NW,BC,NW_01_BC_392_1,392,Macclesfield-Bollington-Poynton-Stockport,18/06/2017
NW,BLA,NW_05_BLA_12_1,12,BLACKPOOL-BAINESSCHOOL,02/04/2017
NW,BLA,NW_05_BLA_9_1,9,CLEVELEYS-BLACKPOOL,02/09/2017
NW,BLP,NW_05_BLP_10_1,10,BLACKBURN-BLACKBURN,16/01/2017
NW,BON,NW_05_BON_527_1,527,ELSWICK-PREESALLSTAIDANSCETC,18/04/2017
NW,BPT,NW_05_BPT_4_1,4,BUNRLEY-WORSTHORNE,23/07/2017
NW,BPT,NW_05_BPT_890_1,890,ChatburnPostOffice-BowlandHighSchool,05/09/2017
NW,BTL,NW_05_BTL_15A_1,15A,BROCKHALL-BLACKBURN,23/07/2017
NW,BTL,NW_05_BTL_2_2,2,CLITHEROE-CLITHEROE,17/07/2017
NW,CBL,NW_04_CBL_157_1,157,Ashton-In-Makerfield-Billinge-Rainford,03/01/2017
NW,CBL,NW_04_CBL_512_1,512,Bury-Farnworth-RoyalBoltonHospital,03/01/2017
NW,CBL,NW_04_CBL_551_1,551,Leigh-Boothstown-Walkden-Bolton,03/09/2017
NW,CBL,NW_04_CBL_553_1,553,HigherGreen-Boothstown-Walkden-Bolton,03/09/2017
NW,CBL,NW_04_CBL_571_1,571,Bolton-GreatLever-LeverEdgeCircular,03/09/2017
NW,CBL,NW_04_CBL_572_1,572,Bolton-LeverEdge-GreatLeverCircular,03/09/2017
NW,CBL,NW_04_CBL_584_1,584,Crankwood-PlankLane-Leigh,03/09/2017
NW,CCO,NW_05_CCO_684_1,684,Ashton-LeaPrimarySchools,05/01/2015
NW,CHA,NW_05_CHA_806_1,806,SHIRDLEYHILLHEATHEYLANE-ORMSKIRKSTBEDES,03/09/2014
NW,CLC,NW_03_CLC_572_1,572,Ravenstonedale-BarnardCastle,05/04/2017
NW,CRA,NW_05_CRA_922_1,922,HIGHERFORDCROSSROAD-ACCRINGTONSTCHRISTOPHERS,18/04/2017
NW,DG,NW_01_DG_12E_1,12E,Shavington-Crewe-Coppenhall-LeightonHospital,29/01/2017
NW,DG,NW_01_DG_38_1,38,Nantwich-Crewe-Congleton-Macclesfield,18/06/2017
NW,DG,NW_01_DG_61_1,61,BrineLeasHigh-Audlem-Buerton-Hankelow,03/09/2017
NW,DG,NW_01_DG_863_1,863,Wrenbury-Marbury-Sound-BrineLeasHighSch,03/09/2017
NW,DG,NW_01_DG_88_1,88,Altrincham-Wilmslow-Mobberley-Knutsford,24/10/2016
NW,DG,NW_01_DG_99_1,99,Macclesfield-Oakgrove-Buglawton-Congleton,18/06/2017
NW,ANW,NW_01_ANW_37_1,37,Winsford-Middlewich-Sandbach-Crewe,01/03/2016
NW,ANW,NW_01_ANW_6_1,6,LeightonHospital-CreweBusStn-BrookhouseEst,23/10/2016
NW,ANW,NW_02_ANW_29_1,29,Northwich-Winsford-OverStJohns,29/01/2017
NW,ANW,NW_02_ANW_29B_1,29B,Northwich-LeftwichShops,29/01/2017
NW,AOL,NW_05_AOL_744_1,744,UPHOLLANDABBYLAKES-OURLADYQUEENOFPEACERCH,07/06/2015
NW,AOL,NW_05_AOL_755_1,755,SKELMERSDALEWARMEMORIAL-ORMSKIRKSTBEDESRCHS,06/09/2017
NW,ARRO,NW_02_ARRO_26_1,26,EllesmerePort-Stoak-Chester-GuildenSutton,05/06/2017
NW,BJT,NW_05_BJT_926_1,926,EARBYBUSSTATION-WESTCRAVENHIGHSCHOOL,18/04/2017
NW,BLA,NW_05_BLA_17_1,17,BLACKPOOL-STANNES,02/09/2017
NW,BLA,NW_05_BLA_639_1,639,MERESIDE-STMARYS,02/09/2008
NW,BPT,NW_05_BPT_112_1,112,BURNHAMGATE-NELSON&COLNECOLLEGE,03/09/2017
NW,BPT,NW_05_BPT_2_1,2,BURNLEY-HIGHERFORD,23/07/2017
NW,BPT,NW_05_BPT_M2_1,M2,COLNE-CLITHEROE,03/09/2017
NW,BPT,NW_05_BPT_M3_1,M3,TRAWDEN-ACCRINGTON,03/09/2017
NW,BRA,NW_05_BRA_541_1,541,PILLING-KNOTTEND-POULTONHIGHSCHOOLS,15/05/2017
NW,BRD,NW_03_BRD_X95_1,X95,Edinburgh-Carlisle,26/03/2017
NW,BTL,NW_05_BTL_15_1,15,ACCRINGTON-CLITHEROE,21/09/2017
NW,BTL,NW_05_BTL_9_2,9,NELSON-NELSON,04/04/2016
NW,BUL,NW_04_BUL_147_1,147,PiccadillyRailStation-OxfordRdCircular,20/03/2017
NW,CAL,NW_04_CAL_590_1,590,Rochdale-Littleborough-Todmorden-Halifax,03/09/2017
NW,CBL,NW_04_CBL_536_1,536,Bolton-DarcyLever-BradleyFoldCircular,03/09/2017
NW,CBL,NW_04_CBL_559_1,559,Ashton-Hindley-Westhoughton-Bolton,03/09/2017
NW,DG,NW_01_DG_71_1,71,Nantwich-MalbankSchool-Audlem-Nantwich,18/04/2017
NW,DG,NW_01_DG_73_1,73,Nantwich-Buerton-Audlem-Whitchurch,03/09/2017
NW,DG,NW_01_DG_79_1,79,Nantwich-Audlem-Buerton-Bridgemere-Hanley,07/09/2016
NW,DG,NW_01_DG_SB2_1,SB2,Sandbach-SandbachHeathCircular,19/02/2015
NW,DON,NW_05_DON_750_1,750,BANKS-TARLETON-BURSCOUGHPRIORYHIGHSCHOOL,09/09/2013
NW,DON,NW_05_DON_764_1,764,HOLMESWOOD-CROSTONBISHOPRAWSTHORNECELC,05/09/2016
NW,DON,NW_05_DON_810_1,810,EUXTON-CROSTONBISHOPRAWSTORNECELC,19/04/2010
NW,2391,NW_06_2391_750_1,750,RAINHILL-PRESCOT-ECCLESTON,01/01/2016
NW,2410,NW_06_2410_12_1,12,STHELENS-STHELENS-STHELENS,04/09/2016
NW,2410,NW_06_2410_720_1,720,CLOCKFACE-MARSHALLSCROSS-PARR,01/01/2016
NW,2411,NW_06_2411_14X_1,14X,LIVERPOOL-DOGANDGUN-KNOWSLEYINDUSTRIALPARK,04/09/2016
